reading, timestamp, unit, weighting
78.5, 2026-04-14T10:21:13.126Z, dB, A
78.5, 2026-04-14T10:21:13.646Z, dB, A
77.4, 2026-04-14T10:21:14.158Z, dB, A
78.2, 2026-04-14T10:21:14.670Z, dB, A
78.5, 2026-04-14T10:21:15.183Z, dB, A
80.7, 2026-04-14T10:21:15.702Z, dB, A
77.7, 2026-04-14T10:21:16.215Z, dB, A
77.7, 2026-04-14T10:21:16.215Z, dB, A
77.6, 2026-04-14T10:21:16.735Z, dB, A
77.4, 2026-04-14T10:21:17.246Z, dB, A
76.9, 2026-04-14T10:21:17.775Z, dB, A
76.9, 2026-04-14T10:21:18.294Z, dB, A
77, 2026-04-14T10:21:18.807Z, dB, A
77.2, 2026-04-14T10:21:19.319Z, dB, A
79.9, 2026-04-14T10:21:19.838Z, dB, A
79.9, 2026-04-14T10:21:20.351Z, dB, A
81.2, 2026-04-14T10:21:20.862Z, dB, A
79, 2026-04-14T10:21:21.375Z, dB, A
78.9, 2026-04-14T10:21:21.894Z, dB, A
79.2, 2026-04-14T10:21:22.406Z, dB, A
79.8, 2026-04-14T10:21:22.919Z, dB, A
83.7, 2026-04-14T10:21:23.430Z, dB, A
87.4, 2026-04-14T10:21:23.950Z, dB, A
88.5, 2026-04-14T10:21:24.462Z, dB, A
87.5, 2026-04-14T10:21:24.975Z, dB, A
85.7, 2026-04-14T10:21:25.494Z, dB, A
84.5, 2026-04-14T10:21:26.007Z, dB, A
82.8, 2026-04-14T10:21:26.527Z, dB, A
80.3, 2026-04-14T10:21:27.046Z, dB, A
77.9, 2026-04-14T10:21:27.566Z, dB, A
85.9, 2026-04-14T10:21:28.078Z, dB, A
75.3, 2026-04-14T10:21:28.598Z, dB, A
75.2, 2026-04-14T10:21:29.111Z, dB, A
77.4, 2026-04-14T10:21:29.638Z, dB, A
76.9, 2026-04-14T10:21:30.150Z, dB, A
78.6, 2026-04-14T10:21:30.662Z, dB, A
77.5, 2026-04-14T10:21:31.174Z, dB, A
78, 2026-04-14T10:21:31.702Z, dB, A
78, 2026-04-14T10:21:31.702Z, dB, A
75.9, 2026-04-14T10:21:32.214Z, dB, A
77, 2026-04-14T10:21:32.734Z, dB, A
77.4, 2026-04-14T10:21:33.246Z, dB, A
80.2, 2026-04-14T10:21:33.766Z, dB, A
79.4, 2026-04-14T10:21:34.278Z, dB, A
76.4, 2026-04-14T10:21:34.791Z, dB, A
78.4, 2026-04-14T10:21:35.311Z, dB, A
79.1, 2026-04-14T10:21:35.838Z, dB, A
77.6, 2026-04-14T10:21:36.351Z, dB, A
77.5, 2026-04-14T10:21:36.871Z, dB, A
80.2, 2026-04-14T10:21:37.390Z, dB, A
81.1, 2026-04-14T10:21:37.910Z, dB, A
81.3, 2026-04-14T10:21:38.422Z, dB, A
80.2, 2026-04-14T10:21:38.935Z, dB, A
77.1, 2026-04-14T10:21:39.447Z, dB, A
76, 2026-04-14T10:21:39.966Z, dB, A
72.3, 2026-04-14T10:21:40.486Z, dB, A
72.4, 2026-04-14T10:21:41.015Z, dB, A
72.2, 2026-04-14T10:21:41.542Z, dB, A
72.7, 2026-04-14T10:21:42.054Z, dB, A
74.6, 2026-04-14T10:21:42.574Z, dB, A
74.6, 2026-04-14T10:21:43.086Z, dB, A
74.1, 2026-04-14T10:21:43.598Z, dB, A
73.7, 2026-04-14T10:21:44.110Z, dB, A
73.6, 2026-04-14T10:21:44.630Z, dB, A
73.7, 2026-04-14T10:21:45.142Z, dB, A
73.1, 2026-04-14T10:21:45.662Z, dB, A
73, 2026-04-14T10:21:46.174Z, dB, A
75, 2026-04-14T10:21:46.686Z, dB, A
75.9, 2026-04-14T10:21:47.198Z, dB, A
75.9, 2026-04-14T10:21:47.198Z, dB, A
76.9, 2026-04-14T10:21:47.718Z, dB, A
76.3, 2026-04-14T10:21:48.232Z, dB, A
76.4, 2026-04-14T10:21:48.750Z, dB, A
76, 2026-04-14T10:21:49.263Z, dB, A
75.7, 2026-04-14T10:21:49.783Z, dB, A
75.8, 2026-04-14T10:21:50.303Z, dB, A
75.1, 2026-04-14T10:21:50.815Z, dB, A
78.9, 2026-04-14T10:21:51.335Z, dB, A
74.5, 2026-04-14T10:21:51.855Z, dB, A
80.4, 2026-04-14T10:21:52.367Z, dB, A
75.8, 2026-04-14T10:21:52.887Z, dB, A
76.2, 2026-04-14T10:21:53.398Z, dB, A
75, 2026-04-14T10:21:53.919Z, dB, A
74.3, 2026-04-14T10:21:54.430Z, dB, A
73.5, 2026-04-14T10:21:54.943Z, dB, A
73.9, 2026-04-14T10:21:55.455Z, dB, A
73.2, 2026-04-14T10:21:55.983Z, dB, A
75.8, 2026-04-14T10:21:56.494Z, dB, A
78.5, 2026-04-14T10:21:57.014Z, dB, A
76.9, 2026-04-14T10:21:57.526Z, dB, A
75.7, 2026-04-14T10:21:58.046Z, dB, A
73.9, 2026-04-14T10:21:58.558Z, dB, A
73.3, 2026-04-14T10:21:59.078Z, dB, A
73.9, 2026-04-14T10:21:59.590Z, dB, A
75.1, 2026-04-14T10:22:00.111Z, dB, A
75.2, 2026-04-14T10:22:00.622Z, dB, A
76.3, 2026-04-14T10:22:01.142Z, dB, A
76.6, 2026-04-14T10:22:01.654Z, dB, A
76.5, 2026-04-14T10:22:02.174Z, dB, A
77.7, 2026-04-14T10:22:02.686Z, dB, A
78.9, 2026-04-14T10:22:03.198Z, dB, A
79.7, 2026-04-14T10:22:03.711Z, dB, A
79.7, 2026-04-14T10:22:03.711Z, dB, A
80.2, 2026-04-14T10:22:04.231Z, dB, A
81.7, 2026-04-14T10:22:04.750Z, dB, A
83.1, 2026-04-14T10:22:05.262Z, dB, A
82.9, 2026-04-14T10:22:05.775Z, dB, A
83, 2026-04-14T10:22:06.295Z, dB, A
84, 2026-04-14T10:22:06.814Z, dB, A
84.3, 2026-04-14T10:22:07.335Z, dB, A
84, 2026-04-14T10:22:07.848Z, dB, A
79.4, 2026-04-14T10:22:08.367Z, dB, A
79.3, 2026-04-14T10:22:08.886Z, dB, A
80.4, 2026-04-14T10:22:09.398Z, dB, A
83.3, 2026-04-14T10:22:09.919Z, dB, A
81.2, 2026-04-14T10:22:10.431Z, dB, A
80.5, 2026-04-14T10:22:10.943Z, dB, A
80.2, 2026-04-14T10:22:11.455Z, dB, A
79.5, 2026-04-14T10:22:11.975Z, dB, A
80, 2026-04-14T10:22:12.486Z, dB, A
78.4, 2026-04-14T10:22:13.006Z, dB, A
77.3, 2026-04-14T10:22:13.519Z, dB, A
77.4, 2026-04-14T10:22:14.047Z, dB, A
77.2, 2026-04-14T10:22:14.558Z, dB, A
75.5, 2026-04-14T10:22:15.078Z, dB, A
76.8, 2026-04-14T10:22:15.591Z, dB, A
77.2, 2026-04-14T10:22:16.110Z, dB, A
77.3, 2026-04-14T10:22:16.622Z, dB, A
77.9, 2026-04-14T10:22:17.150Z, dB, A
77.7, 2026-04-14T10:22:17.662Z, dB, A
77.5, 2026-04-14T10:22:18.190Z, dB, A
77.4, 2026-04-14T10:22:18.702Z, dB, A
76.4, 2026-04-14T10:22:19.222Z, dB, A
76.4, 2026-04-14T10:22:19.222Z, dB, A
75.8, 2026-04-14T10:22:19.735Z, dB, A
75.8, 2026-04-14T10:22:20.255Z, dB, A
76, 2026-04-14T10:22:20.768Z, dB, A
75.6, 2026-04-14T10:22:21.294Z, dB, A
77.6, 2026-04-14T10:22:21.807Z, dB, A
76.7, 2026-04-14T10:22:22.335Z, dB, A
77, 2026-04-14T10:22:22.855Z, dB, A
78.1, 2026-04-14T10:22:23.382Z, dB, A
80.3, 2026-04-14T10:22:23.895Z, dB, A
80.6, 2026-04-14T10:22:24.406Z, dB, A
79.7, 2026-04-14T10:22:24.919Z, dB, A
81.4, 2026-04-14T10:22:25.431Z, dB, A
81.5, 2026-04-14T10:22:25.951Z, dB, A
78.9, 2026-04-14T10:22:26.471Z, dB, A
78.6, 2026-04-14T10:22:26.991Z, dB, A
77.1, 2026-04-14T10:22:27.503Z, dB, A
77, 2026-04-14T10:22:28.031Z, dB, A
76.6, 2026-04-14T10:22:28.542Z, dB, A
