reading, timestamp, unit, weighting
65.6, 2026-04-13T06:27:38.667Z, dB, A
63.9, 2026-04-13T06:27:39.179Z, dB, A
64.3, 2026-04-13T06:27:39.691Z, dB, A
67.5, 2026-04-13T06:27:40.203Z, dB, A
68.7, 2026-04-13T06:27:40.716Z, dB, A
70, 2026-04-13T06:27:41.235Z, dB, A
70, 2026-04-13T06:27:41.747Z, dB, A
70.7, 2026-04-13T06:27:42.267Z, dB, A
71.8, 2026-04-13T06:27:42.779Z, dB, A
74.2, 2026-04-13T06:27:43.301Z, dB, A
80.5, 2026-04-13T06:27:43.819Z, dB, A
81.2, 2026-04-13T06:27:44.347Z, dB, A
81, 2026-04-13T06:27:44.859Z, dB, A
81, 2026-04-13T06:27:44.859Z, dB, A
81.3, 2026-04-13T06:27:45.378Z, dB, A
80.6, 2026-04-13T06:27:45.891Z, dB, A
79.9, 2026-04-13T06:27:46.411Z, dB, A
81, 2026-04-13T06:27:46.931Z, dB, A
76.1, 2026-04-13T06:27:47.451Z, dB, A
81.5, 2026-04-13T06:27:47.971Z, dB, A
81.7, 2026-04-13T06:27:48.491Z, dB, A
81.9, 2026-04-13T06:27:49.003Z, dB, A
79.8, 2026-04-13T06:27:49.523Z, dB, A
76.9, 2026-04-13T06:27:50.035Z, dB, A
71.1, 2026-04-13T06:27:50.555Z, dB, A
67.5, 2026-04-13T06:27:51.067Z, dB, A
70.8, 2026-04-13T06:27:51.587Z, dB, A
70.8, 2026-04-13T06:27:52.107Z, dB, A
71.3, 2026-04-13T06:27:52.627Z, dB, A
71.5, 2026-04-13T06:27:53.147Z, dB, A
69.1, 2026-04-13T06:27:53.659Z, dB, A
67.8, 2026-04-13T06:27:54.171Z, dB, A
67.4, 2026-04-13T06:27:54.691Z, dB, A
66.8, 2026-04-13T06:27:55.203Z, dB, A
62.6, 2026-04-13T06:27:55.715Z, dB, A
62.7, 2026-04-13T06:27:56.226Z, dB, A
65.7, 2026-04-13T06:27:56.739Z, dB, A
73.4, 2026-04-13T06:27:57.259Z, dB, A
76.1, 2026-04-13T06:27:57.778Z, dB, A
77, 2026-04-13T06:27:58.290Z, dB, A
75.8, 2026-04-13T06:27:58.802Z, dB, A
73.4, 2026-04-13T06:27:59.323Z, dB, A
67.6, 2026-04-13T06:27:59.835Z, dB, A
69.8, 2026-04-13T06:28:00.355Z, dB, A
68.9, 2026-04-13T06:28:00.867Z, dB, A
68.9, 2026-04-13T06:28:00.867Z, dB, A
68.7, 2026-04-13T06:28:01.386Z, dB, A
66.1, 2026-04-13T06:28:01.898Z, dB, A
70.2, 2026-04-13T06:28:02.419Z, dB, A
73.1, 2026-04-13T06:28:02.932Z, dB, A
75.5, 2026-04-13T06:28:03.451Z, dB, A
75.4, 2026-04-13T06:28:03.963Z, dB, A
69, 2026-04-13T06:28:04.483Z, dB, A
66.9, 2026-04-13T06:28:05.003Z, dB, A
65.1, 2026-04-13T06:28:05.523Z, dB, A
64.3, 2026-04-13T06:28:06.035Z, dB, A
66.9, 2026-04-13T06:28:06.555Z, dB, A
65.8, 2026-04-13T06:28:07.075Z, dB, A
65.2, 2026-04-13T06:28:07.594Z, dB, A
61.4, 2026-04-13T06:28:08.107Z, dB, A
61.2, 2026-04-13T06:28:08.635Z, dB, A
62.5, 2026-04-13T06:28:09.147Z, dB, A
62.8, 2026-04-13T06:28:09.667Z, dB, A
60.8, 2026-04-13T06:28:10.179Z, dB, A
63.4, 2026-04-13T06:28:10.691Z, dB, A
69.7, 2026-04-13T06:28:11.203Z, dB, A
71.2, 2026-04-13T06:28:11.715Z, dB, A
73.8, 2026-04-13T06:28:12.227Z, dB, A
74.1, 2026-04-13T06:28:12.739Z, dB, A
75.9, 2026-04-13T06:28:13.266Z, dB, A
78.6, 2026-04-13T06:28:13.778Z, dB, A
